user_id,product_id,event_time,event_type,event_weight,category_code,category_code_encoded,brand,brand_encoded,price,price_normalized,hour_of_day,hour_normalized,user_session,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
794,prod_29,2024-11-18 14:46:29,search,1,electronics.phones,0.3336,Sony,0.2041,196.43,0.17824446368922428,14,0.6086956521739131,sess_2303,0,1,0,0,0,0,0
349,prod_35,2024-11-18 23:23:47,login,1,electronics.phones,0.3336,Samsung,0.1771,273.72,0.2579281619860613,23,1.0,sess_1459,0,1,0,0,0,0,0
335,prod_4,2024-11-18 01:15:21,login,1,electronics.tablets,0.3599,LG,0.1036,738.03,0.7366180048661799,1,0.043478260869565216,sess_4532,0,1,0,0,0,0,0
208,prod_57,2024-11-18 03:25:19,page_view,1,electronics.tablets,0.3599,HP,0.0903,993.5,0.9999999999999998,3,0.13043478260869565,sess_1718,0,1,0,0,0,0,0
54,prod_84,2024-11-18 00:41:11,page_view,1,electronics.accessories,0.1427,Lenovo,0.1006,384.77,0.3724174192750216,0,0.0,sess_2435,0,1,0,0,0,0,0
831,prod_63,2024-11-18 02:47:57,logout,1,electronics.phones,0.3336,LG,0.1036,756.33,0.7554847622582374,2,0.08695652173913043,sess_3576,0,1,0,0,0,0,0
567,prod_33,2024-11-18 19:22:42,click,1,electronics.accessories,0.1427,LG,0.1036,96.26,0.07497216380056909,19,0.8260869565217391,sess_295,0,1,0,0,0,0,0
116,prod_63,2024-11-18 15:47:43,add_to_cart,2,electronics.phones,0.3336,LG,0.1036,756.33,0.7554847622582374,15,0.6521739130434783,sess_4038,0,1,0,0,0,0,0
883,prod_44,2024-11-18 22:05:11,purchase,3,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,22,0.9565217391304348,sess_1108,0,1,0,0,0,0,0
987,prod_59,2024-11-18 23:01:29,purchase,3,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,23,1.0,sess_655,0,1,0,0,0,0,0
394,prod_21,2024-11-18 08:05:01,page_view,1,electronics.phones,0.3336,Dell,0.2022,976.55,0.9825250525794875,8,0.34782608695652173,sess_1907,0,1,0,0,0,0,0
119,prod_59,2024-11-18 22:57:57,click,1,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,22,0.9565217391304348,sess_4847,0,1,0,0,0,0,0
369,prod_27,2024-11-18 09:13:51,add_to_cart,2,electronics.accessories,0.1427,Samsung,0.1771,908.65,0.9125221658625096,9,0.391304347826087,sess_1149,0,1,0,0,0,0,0
338,prod_35,2024-11-18 16:31:55,signup,1,electronics.phones,0.3336,Samsung,0.1771,273.72,0.2579281619860613,16,0.6956521739130435,sess_1377,0,1,0,0,0,0,0
326,prod_69,2024-11-18 00:11:58,search,1,electronics.accessories,0.1427,Samsung,0.1771,553.52,0.5463936657181738,0,0.0,sess_2299,0,1,0,0,0,0,0
159,prod_44,2024-11-19 05:35:52,page_view,1,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,5,0.21739130434782608,sess_509,0,0,0,0,0,1,0
393,prod_100,2024-11-19 18:47:12,login,1,electronics.phones,0.3336,Dell,0.2022,393.04,0.3809435440636727,18,0.782608695652174,sess_1195,0,0,0,0,0,1,0
138,prod_37,2024-11-19 18:10:33,logout,1,electronics.phones,0.3336,Dell,0.2022,140.8,0.12089158315806837,18,0.782608695652174,sess_1788,0,0,0,0,0,1,0
597,prod_24,2024-11-19 10:32:14,page_view,1,electronics.phones,0.3336,Sony,0.2041,106.33,0.08535403521794713,10,0.43478260869565216,sess_514,0,0,0,0,0,1,0
946,prod_58,2024-11-19 12:22:05,search,1,electronics.phones,0.3336,Apple,0.1221,335.58,0.321703987793311,12,0.5217391304347826,sess_1005,0,0,0,0,0,1,0
775,prod_83,2024-11-19 18:31:24,logout,1,electronics.tablets,0.3599,Apple,0.1221,357.23,0.3440244958554992,18,0.782608695652174,sess_3849,0,0,0,0,0,1,0
767,prod_4,2024-11-19 01:13:56,add_to_cart,2,electronics.tablets,0.3599,LG,0.1036,738.03,0.7366180048661799,1,0.043478260869565216,sess_1505,0,0,0,0,0,1,0
528,prod_49,2024-11-19 05:44:57,page_view,1,electronics.phones,0.3336,Sony,0.2041,875.67,0.8785207637428346,5,0.21739130434782608,sess_1034,0,0,0,0,0,1,0
90,prod_4,2024-11-19 12:01:17,page_view,1,electronics.tablets,0.3599,LG,0.1036,738.03,0.7366180048661799,12,0.5217391304347826,sess_4262,0,0,0,0,0,1,0
921,prod_14,2024-11-19 08:19:34,logout,1,electronics.accessories,0.1427,LG,0.1036,116.85,0.09619984329250689,8,0.34782608695652173,sess_1295,0,0,0,0,0,1,0
319,prod_49,2024-11-19 17:38:13,click,1,electronics.phones,0.3336,Sony,0.2041,875.67,0.8785207637428346,17,0.7391304347826086,sess_415,0,0,0,0,0,1,0
17,prod_12,2024-11-19 11:40:09,click,1,electronics.laptops,0.1638,Sony,0.2041,164.47,0.14529465132582783,11,0.4782608695652174,sess_2609,0,0,0,0,0,1,0
31,prod_33,2024-11-19 20:50:21,search,1,electronics.accessories,0.1427,LG,0.1036,96.26,0.07497216380056909,20,0.8695652173913043,sess_4419,0,0,0,0,0,1,0
32,prod_18,2024-11-19 04:39:59,login,1,electronics.accessories,0.1427,Samsung,0.1771,647.12,0.6428924904119756,4,0.17391304347826086,sess_499,0,0,0,0,0,1,0
770,prod_67,2024-11-19 09:31:42,click,1,electronics.phones,0.3336,Apple,0.1221,320.38,0.30603323848406117,9,0.391304347826087,sess_2363,0,0,0,0,0,1,0
908,prod_60,2024-11-19 14:15:27,purchase,3,electronics.phones,0.3336,Dell,0.2022,286.23,0.2708256010557136,14,0.6086956521739131,sess_1880,0,0,0,0,0,1,0
485,prod_22,2024-11-19 23:11:01,signup,1,electronics.tablets,0.3599,Dell,0.2022,336.45,0.32260093199719575,23,1.0,sess_3318,0,0,0,0,0,1,0
882,prod_86,2024-11-19 06:54:07,login,1,electronics.phones,0.3336,Dell,0.2022,387.66,0.3753969235844777,6,0.2608695652173913,sess_332,0,0,0,0,0,1,0
60,prod_82,2024-11-19 16:14:36,login,1,electronics.tablets,0.3599,Samsung,0.1771,796.91,0.7973215390325372,16,0.6956521739130435,sess_3769,0,0,0,0,0,1,0
619,prod_49,2024-11-19 03:23:58,add_to_cart,2,electronics.phones,0.3336,Sony,0.2041,875.67,0.8785207637428346,3,0.13043478260869565,sess_961,0,0,0,0,0,1,0
798,prod_12,2024-11-19 13:00:49,signup,1,electronics.laptops,0.1638,Sony,0.2041,164.47,0.14529465132582783,13,0.5652173913043478,sess_2309,0,0,0,0,0,1,0
282,prod_26,2024-11-19 17:50:21,login,1,electronics.laptops,0.1638,LG,0.1036,444.12,0.4336055095055466,17,0.7391304347826086,sess_4946,0,0,0,0,0,1,0
296,prod_28,2024-11-19 13:02:12,click,1,electronics.laptops,0.1638,Dell,0.2022,567.53,0.5608375603117652,13,0.5652173913043478,sess_1331,0,0,0,0,0,1,0
228,prod_94,2024-11-20 09:27:50,add_to_cart,2,electronics.phones,0.3336,Sony,0.2041,827.73,0.8290960451977399,9,0.391304347826087,sess_4068,0,0,0,0,0,0,1
759,prod_46,2024-11-20 08:46:28,logout,1,electronics.laptops,0.1638,Dell,0.2022,527.22,0.5192791455317745,8,0.34782608695652173,sess_1155,0,0,0,0,0,0,1
905,prod_43,2024-11-20 05:19:10,signup,1,electronics.tablets,0.3599,Lenovo,0.1006,825.29,0.8265804775454656,5,0.21739130434782608,sess_3661,0,0,0,0,0,0,1
436,prod_55,2024-11-20 22:06:18,purchase,3,electronics.tablets,0.3599,Sony,0.2041,221.85,0.20445172996824607,22,0.9565217391304348,sess_349,0,0,0,0,0,0,1
423,prod_60,2024-11-20 03:06:03,logout,1,electronics.phones,0.3336,Dell,0.2022,286.23,0.2708256010557136,3,0.13043478260869565,sess_569,0,0,0,0,0,0,1
934,prod_70,2024-11-20 15:53:58,click,1,electronics.tablets,0.3599,Samsung,0.1771,510.0,0.5015258361169531,15,0.6521739130434783,sess_1395,0,0,0,0,0,0,1
785,prod_24,2024-11-20 23:29:09,signup,1,electronics.phones,0.3336,Sony,0.2041,106.33,0.08535403521794713,23,1.0,sess_4233,0,0,0,0,0,0,1
51,prod_21,2024-11-20 12:54:00,login,1,electronics.phones,0.3336,Dell,0.2022,976.55,0.9825250525794875,12,0.5217391304347826,sess_4338,0,0,0,0,0,0,1
984,prod_58,2024-11-20 08:53:44,logout,1,electronics.phones,0.3336,Apple,0.1221,335.58,0.321703987793311,8,0.34782608695652173,sess_1929,0,0,0,0,0,0,1
350,prod_20,2024-11-20 10:38:55,add_to_cart,2,electronics.phones,0.3336,Samsung,0.1771,159.9,0.14058311682955996,10,0.43478260869565216,sess_576,0,0,0,0,0,0,1
293,prod_15,2024-11-20 08:21:18,click,1,electronics.laptops,0.1638,HP,0.0903,918.35,0.9225225782506494,8,0.34782608695652173,sess_944,0,0,0,0,0,0,1
92,prod_59,2024-11-20 07:09:13,add_to_cart,2,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,7,0.30434782608695654,sess_2386,0,0,0,0,0,0,1
550,prod_45,2024-11-20 21:21:50,logout,1,electronics.tablets,0.3599,Apple,0.1221,959.02,0.9644521423563857,21,0.9130434782608695,sess_2758,0,0,0,0,0,0,1
954,prod_52,2024-11-20 16:26:18,add_to_cart,2,electronics.tablets,0.3599,Samsung,0.1771,462.49,0.4525444348220545,16,0.6956521739130435,sess_1514,0,0,0,0,0,0,1
979,prod_17,2024-11-20 23:36:38,signup,1,electronics.phones,0.3336,Apple,0.1221,173.47,0.15457338446946262,23,1.0,sess_1988,0,0,0,0,0,0,1
651,prod_77,2024-11-20 06:08:04,logout,1,electronics.tablets,0.3599,Dell,0.2022,278.57,0.2629283681801311,6,0.2608695652173913,sess_2055,0,0,0,0,0,0,1
290,prod_51,2024-11-20 08:27:41,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,630.02,0.6252628974390695,8,0.34782608695652173,sess_2660,0,0,0,0,0,0,1
256,prod_92,2024-11-20 04:42:25,click,1,electronics.laptops,0.1638,Sony,0.2041,258.83,0.2425770134850921,4,0.17391304347826086,sess_2319,0,0,0,0,0,0,1
340,prod_67,2024-11-20 10:08:07,purchase,3,electronics.phones,0.3336,Apple,0.1221,320.38,0.30603323848406117,10,0.43478260869565216,sess_4156,0,0,0,0,0,0,1
423,prod_85,2024-11-20 10:43:33,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,639.91,0.6354591941935749,10,0.43478260869565216,sess_2972,0,0,0,0,0,0,1
669,prod_98,2024-11-20 03:02:19,search,1,electronics.laptops,0.1638,Dell,0.2022,812.19,0.8130747659697306,3,0.13043478260869565,sess_2337,0,0,0,0,0,0,1
424,prod_42,2024-11-21 04:52:15,logout,1,electronics.phones,0.3336,Sony,0.2041,207.2,0.1893480143511072,4,0.17391304347826086,sess_1414,0,0,0,0,1,0,0
417,prod_28,2024-11-21 10:19:42,login,1,electronics.laptops,0.1638,Dell,0.2022,567.53,0.5608375603117652,10,0.43478260869565216,sess_3309,0,0,0,0,1,0,0
771,prod_94,2024-11-21 16:23:10,login,1,electronics.phones,0.3336,Sony,0.2041,827.73,0.8290960451977399,16,0.6956521739130435,sess_4426,0,0,0,0,1,0,0
776,prod_77,2024-11-21 03:42:28,click,1,electronics.tablets,0.3599,Dell,0.2022,278.57,0.2629283681801311,3,0.13043478260869565,sess_1287,0,0,0,0,1,0,0
930,prod_58,2024-11-21 01:39:44,page_view,1,electronics.phones,0.3336,Apple,0.1221,335.58,0.321703987793311,1,0.043478260869565216,sess_2607,0,0,0,0,1,0,0
27,prod_92,2024-11-21 01:36:14,search,1,electronics.laptops,0.1638,Sony,0.2041,258.83,0.2425770134850921,1,0.043478260869565216,sess_4392,0,0,0,0,1,0,0
433,prod_86,2024-11-21 09:04:51,search,1,electronics.phones,0.3336,Dell,0.2022,387.66,0.3753969235844777,9,0.391304347826087,sess_2058,0,0,0,0,1,0,0
520,prod_62,2024-11-21 23:18:45,page_view,1,electronics.laptops,0.1638,Lenovo,0.1006,502.15,0.4934327188750051,23,1.0,sess_4367,0,0,0,0,1,0,0
499,prod_49,2024-11-21 14:38:03,search,1,electronics.phones,0.3336,Sony,0.2041,875.67,0.8785207637428346,14,0.6086956521739131,sess_2845,0,0,0,0,1,0,0
497,prod_92,2024-11-21 10:51:26,click,1,electronics.laptops,0.1638,Sony,0.2041,258.83,0.2425770134850921,10,0.43478260869565216,sess_3004,0,0,0,0,1,0,0
962,prod_99,2024-11-21 07:13:54,purchase,3,electronics.tablets,0.3599,Samsung,0.1771,524.61,0.5165883129201203,7,0.30434782608695654,sess_2264,0,0,0,0,1,0,0
323,prod_55,2024-11-21 01:14:34,click,1,electronics.tablets,0.3599,Sony,0.2041,221.85,0.20445172996824607,1,0.043478260869565216,sess_2791,0,0,0,0,1,0,0
224,prod_99,2024-11-21 02:58:45,logout,1,electronics.tablets,0.3599,Samsung,0.1771,524.61,0.5165883129201203,2,0.08695652173913043,sess_4591,0,0,0,0,1,0,0
867,prod_72,2024-11-21 13:06:24,search,1,electronics.accessories,0.1427,Apple,0.1221,890.74,0.8940574869066764,13,0.5652173913043478,sess_1054,0,0,0,0,1,0,0
971,prod_65,2024-11-21 21:15:06,login,1,electronics.phones,0.3336,Dell,0.2022,44.43,0.021536970596725633,21,0.9130434782608695,sess_3688,0,0,0,0,1,0,0
293,prod_43,2024-11-21 17:59:32,logout,1,electronics.tablets,0.3599,Lenovo,0.1006,825.29,0.8265804775454656,17,0.7391304347826086,sess_1569,0,0,0,0,1,0,0
500,prod_68,2024-11-21 18:09:04,page_view,1,electronics.tablets,0.3599,HP,0.0903,221.07,0.20364757309579773,18,0.782608695652174,sess_4197,0,0,0,0,1,0,0
500,prod_16,2024-11-22 09:57:36,click,1,electronics.tablets,0.3599,LG,0.1036,498.51,0.48967998680357944,9,0.391304347826087,sess_389,1,0,0,0,0,0,0
744,prod_77,2024-11-22 14:43:50,logout,1,electronics.tablets,0.3599,Dell,0.2022,278.57,0.2629283681801311,14,0.6086956521739131,sess_104,1,0,0,0,0,0,0
314,prod_94,2024-11-22 01:42:01,add_to_cart,2,electronics.phones,0.3336,Sony,0.2041,827.73,0.8290960451977399,1,0.043478260869565216,sess_448,1,0,0,0,0,0,0
802,prod_60,2024-11-22 03:25:13,signup,1,electronics.phones,0.3336,Dell,0.2022,286.23,0.2708256010557136,3,0.13043478260869565,sess_2802,1,0,0,0,0,0,0
413,prod_15,2024-11-22 20:12:37,click,1,electronics.laptops,0.1638,HP,0.0903,918.35,0.9225225782506494,20,0.8695652173913043,sess_3111,1,0,0,0,0,0,0
508,prod_64,2024-11-22 08:12:32,purchase,3,electronics.phones,0.3336,HP,0.0903,374.9,0.36224174192750214,8,0.34782608695652173,sess_4545,1,0,0,0,0,0,0
214,prod_20,2024-11-22 01:48:09,purchase,3,electronics.phones,0.3336,Samsung,0.1771,159.9,0.14058311682955996,1,0.043478260869565216,sess_1036,1,0,0,0,0,0,0
479,prod_90,2024-11-22 16:06:17,purchase,3,electronics.tablets,0.3599,Lenovo,0.1006,935.43,0.9401315518165695,16,0.6956521739130435,sess_4317,1,0,0,0,0,0,0
487,prod_3,2024-11-22 19:30:34,click,1,electronics.tablets,0.3599,Apple,0.1221,644.87,0.6405728071260669,19,0.8260869565217391,sess_431,1,0,0,0,0,0,0
316,prod_92,2024-11-22 21:11:28,logout,1,electronics.laptops,0.1638,Sony,0.2041,258.83,0.2425770134850921,21,0.9130434782608695,sess_982,1,0,0,0,0,0,0
775,prod_46,2024-11-22 21:44:48,add_to_cart,2,electronics.laptops,0.1638,Dell,0.2022,527.22,0.5192791455317745,21,0.9130434782608695,sess_1145,1,0,0,0,0,0,0
551,prod_77,2024-11-22 11:22:12,login,1,electronics.tablets,0.3599,Dell,0.2022,278.57,0.2629283681801311,11,0.4782608695652174,sess_4465,1,0,0,0,0,0,0
493,prod_20,2024-11-22 23:46:55,click,1,electronics.phones,0.3336,Samsung,0.1771,159.9,0.14058311682955996,23,1.0,sess_2711,1,0,0,0,0,0,0
375,prod_56,2024-11-22 12:21:00,click,1,electronics.laptops,0.1638,Lenovo,0.1006,887.46,0.8906759041609962,12,0.5217391304347826,sess_4707,1,0,0,0,0,0,0
450,prod_2,2024-11-22 18:38:11,click,1,electronics.phones,0.3336,Dell,0.2022,590.87,0.5849004082642582,18,0.782608695652174,sess_1093,1,0,0,0,0,0,0
713,prod_32,2024-11-22 00:53:37,signup,1,electronics.phones,0.3336,HP,0.0903,917.71,0.921862757227102,0,0.0,sess_4999,1,0,0,0,0,0,0
599,prod_66,2024-11-22 12:36:51,search,1,electronics.tablets,0.3599,Dell,0.2022,454.37,0.44417295558579734,12,0.5217391304347826,sess_3702,1,0,0,0,0,0,0
949,prod_21,2024-11-22 23:31:12,page_view,1,electronics.phones,0.3336,Dell,0.2022,976.55,0.9825250525794875,23,1.0,sess_2220,1,0,0,0,0,0,0
773,prod_82,2024-11-22 23:40:28,search,1,electronics.tablets,0.3599,Samsung,0.1771,796.91,0.7973215390325372,23,1.0,sess_4125,1,0,0,0,0,0,0
484,prod_25,2024-11-22 11:20:36,signup,1,electronics.tablets,0.3599,Sony,0.2041,428.46,0.41746051383562205,11,0.4782608695652174,sess_3798,1,0,0,0,0,0,0
250,prod_96,2024-11-22 17:52:43,click,1,electronics.phones,0.3336,Samsung,0.1771,783.56,0.783558084869479,17,0.7391304347826086,sess_3934,1,0,0,0,0,0,0
517,prod_44,2024-11-22 21:25:16,signup,1,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,21,0.9130434782608695,sess_3609,1,0,0,0,0,0,0
738,prod_29,2024-11-22 09:58:31,logout,1,electronics.phones,0.3336,Sony,0.2041,196.43,0.17824446368922428,9,0.391304347826087,sess_4370,1,0,0,0,0,0,0
492,prod_13,2024-11-22 09:40:26,add_to_cart,2,electronics.phones,0.3336,Lenovo,0.1006,291.44,0.27619695657552884,9,0.391304347826087,sess_762,1,0,0,0,0,0,0
299,prod_41,2024-11-22 12:32:36,search,1,electronics.laptops,0.1638,Lenovo,0.1006,884.9,0.8880366200668067,12,0.5217391304347826,sess_4530,1,0,0,0,0,0,0
329,prod_42,2024-11-22 12:45:38,logout,1,electronics.phones,0.3336,Sony,0.2041,207.2,0.1893480143511072,12,0.5217391304347826,sess_4697,1,0,0,0,0,0,0
622,prod_99,2024-11-22 10:48:33,logout,1,electronics.tablets,0.3599,Samsung,0.1771,524.61,0.5165883129201203,10,0.43478260869565216,sess_3367,1,0,0,0,0,0,0
31,prod_91,2024-11-23 10:14:54,click,1,electronics.accessories,0.1427,Sony,0.2041,37.38,0.01426862963421172,10,0.43478260869565216,sess_2724,0,0,1,0,0,0,0
417,prod_15,2024-11-23 23:44:41,click,1,electronics.laptops,0.1638,HP,0.0903,918.35,0.9225225782506494,23,1.0,sess_1725,0,0,1,0,0,0,0
490,prod_60,2024-11-23 19:31:45,logout,1,electronics.phones,0.3336,Dell,0.2022,286.23,0.2708256010557136,19,0.8260869565217391,sess_4027,0,0,1,0,0,0,0
440,prod_49,2024-11-23 05:20:56,purchase,3,electronics.phones,0.3336,Sony,0.2041,875.67,0.8785207637428346,5,0.21739130434782608,sess_1571,0,0,1,0,0,0,0
922,prod_13,2024-11-23 00:29:38,purchase,3,electronics.phones,0.3336,Lenovo,0.1006,291.44,0.27619695657552884,0,0.0,sess_996,0,0,1,0,0,0,0
671,prod_44,2024-11-23 19:45:30,add_to_cart,2,electronics.tablets,0.3599,Apple,0.1221,794.65,0.7949915460431356,19,0.8260869565217391,sess_4765,0,0,1,0,0,0,0
839,prod_56,2024-11-23 09:45:09,purchase,3,electronics.laptops,0.1638,Lenovo,0.1006,887.46,0.8906759041609962,9,0.391304347826087,sess_3177,0,0,1,0,0,0,0
387,prod_54,2024-11-23 13:17:39,login,1,electronics.accessories,0.1427,Sony,0.2041,738.44,0.73704070270939,13,0.5652173913043478,sess_2319,0,0,1,0,0,0,0
557,prod_82,2024-11-23 19:44:14,add_to_cart,2,electronics.tablets,0.3599,Samsung,0.1771,796.91,0.7973215390325372,19,0.8260869565217391,sess_1526,0,0,1,0,0,0,0
346,prod_43,2024-11-23 01:02:16,click,1,electronics.tablets,0.3599,Lenovo,0.1006,825.29,0.8265804775454656,1,0.043478260869565216,sess_1554,0,0,1,0,0,0,0
395,prod_86,2024-11-23 19:41:35,signup,1,electronics.phones,0.3336,Dell,0.2022,387.66,0.3753969235844777,19,0.8260869565217391,sess_454,0,0,1,0,0,0,0
367,prod_12,2024-11-23 02:44:06,signup,1,electronics.laptops,0.1638,Sony,0.2041,164.47,0.14529465132582783,2,0.08695652173913043,sess_1115,0,0,1,0,0,0,0
342,prod_24,2024-11-23 21:53:09,login,1,electronics.phones,0.3336,Sony,0.2041,106.33,0.08535403521794713,21,0.9130434782608695,sess_4711,0,0,1,0,0,0,0
586,prod_36,2024-11-23 04:48:22,page_view,1,electronics.tablets,0.3599,Dell,0.2022,463.47,0.4535547857643614,4,0.17391304347826086,sess_1887,0,0,1,0,0,0,0
399,prod_40,2024-11-23 05:35:56,login,1,electronics.tablets,0.3599,Dell,0.2022,198.73,0.1806156954925976,5,0.21739130434782608,sess_965,0,0,1,0,0,0,0
821,prod_73,2024-11-23 08:22:48,page_view,1,electronics.laptops,0.1638,Dell,0.2022,377.08,0.3644892572889603,8,0.34782608695652173,sess_4049,0,0,1,0,0,0,0
15,prod_5,2024-11-23 04:09:20,page_view,1,electronics.tablets,0.3599,Apple,0.1221,58.07,0.0355994061610788,4,0.17391304347826086,sess_421,0,0,1,0,0,0,0
966,prod_93,2024-11-23 16:31:00,signup,1,electronics.tablets,0.3599,HP,0.0903,518.93,0.5107324013361374,16,0.6956521739130435,sess_1558,0,0,1,0,0,0,0
12,prod_90,2024-11-23 13:37:32,purchase,3,electronics.tablets,0.3599,Lenovo,0.1006,935.43,0.9401315518165695,13,0.5652173913043478,sess_3684,0,0,1,0,0,0,0
301,prod_86,2024-11-23 22:43:46,purchase,3,electronics.phones,0.3336,Dell,0.2022,387.66,0.3753969235844777,22,0.9565217391304348,sess_4824,0,0,1,0,0,0,0
466,prod_47,2024-11-23 22:03:06,login,1,electronics.phones,0.3336,Samsung,0.1771,508.67,0.5001546455523939,22,0.9565217391304348,sess_3202,0,0,1,0,0,0,0
979,prod_18,2024-11-23 03:21:10,click,1,electronics.accessories,0.1427,Samsung,0.1771,647.12,0.6428924904119756,3,0.13043478260869565,sess_1808,0,0,1,0,0,0,0
982,prod_17,2024-11-23 03:57:38,purchase,3,electronics.phones,0.3336,Apple,0.1221,173.47,0.15457338446946262,3,0.13043478260869565,sess_1917,0,0,1,0,0,0,0
126,prod_78,2024-11-23 15:43:39,search,1,electronics.accessories,0.1427,HP,0.0903,690.0,0.687100498989649,15,0.6521739130434783,sess_4525,0,0,1,0,0,0,0
471,prod_43,2024-11-23 06:30:38,purchase,3,electronics.tablets,0.3599,Lenovo,0.1006,825.29,0.8265804775454656,6,0.2608695652173913,sess_3868,0,0,1,0,0,0,0
474,prod_46,2024-11-23 02:20:56,search,1,electronics.laptops,0.1638,Dell,0.2022,527.22,0.5192791455317745,2,0.08695652173913043,sess_794,0,0,1,0,0,0,0
686,prod_40,2024-11-23 18:11:01,search,1,electronics.tablets,0.3599,Dell,0.2022,198.73,0.1806156954925976,18,0.782608695652174,sess_797,0,0,1,0,0,0,0
15,prod_98,2024-11-24 06:11:25,add_to_cart,2,electronics.laptops,0.1638,Dell,0.2022,812.19,0.8130747659697306,6,0.2608695652173913,sess_3128,0,0,0,1,0,0,0
912,prod_17,2024-11-24 11:28:55,click,1,electronics.phones,0.3336,Apple,0.1221,173.47,0.15457338446946262,11,0.4782608695652174,sess_146,0,0,0,1,0,0,0
363,prod_20,2024-11-24 10:31:17,purchase,3,electronics.phones,0.3336,Samsung,0.1771,159.9,0.14058311682955996,10,0.43478260869565216,sess_1493,0,0,0,1,0,0,0
873,prod_75,2024-11-24 14:31:43,purchase,3,electronics.phones,0.3336,Dell,0.2022,124.86,0.10445791579034185,14,0.6086956521739131,sess_4372,0,0,0,1,0,0,0
601,prod_69,2024-11-24 00:26:32,signup,1,electronics.accessories,0.1427,Samsung,0.1771,553.52,0.5463936657181738,0,0.0,sess_4569,0,0,0,1,0,0,0
66,prod_78,2024-11-24 21:46:09,add_to_cart,2,electronics.accessories,0.1427,HP,0.0903,690.0,0.687100498989649,21,0.9130434782608695,sess_1298,0,0,0,1,0,0,0
970,prod_59,2024-11-24 00:32:19,signup,1,electronics.tablets,0.3599,Sony,0.2041,307.22,0.29246566868736856,0,0.0,sess_4741,0,0,0,1,0,0,0
153,prod_41,2024-11-24 00:28:50,search,1,electronics.laptops,0.1638,Lenovo,0.1006,884.9,0.8880366200668067,0,0.0,sess_3704,0,0,0,1,0,0,0
378,prod_89,2024-11-24 21:47:38,signup,1,electronics.tablets,0.3599,Sony,0.2041,441.27,0.43066724401006223,21,0.9130434782608695,sess_965,0,0,0,1,0,0,0
784,prod_26,2024-11-24 08:15:22,add_to_cart,2,electronics.laptops,0.1638,LG,0.1036,444.12,0.4336055095055466,8,0.34782608695652173,sess_3407,0,0,0,1,0,0,0
907,prod_16,2024-11-24 07:48:48,add_to_cart,2,electronics.tablets,0.3599,LG,0.1036,498.51,0.48967998680357944,7,0.30434782608695654,sess_2716,0,0,0,1,0,0,0
356,prod_21,2024-11-24 16:51:30,login,1,electronics.phones,0.3336,Dell,0.2022,976.55,0.9825250525794875,16,0.6956521739130435,sess_3058,0,0,0,1,0,0,0
732,prod_54,2024-11-24 07:57:33,logout,1,electronics.accessories,0.1427,Sony,0.2041,738.44,0.73704070270939,7,0.30434782608695654,sess_1129,0,0,0,1,0,0,0
585,prod_38,2024-11-24 19:11:09,signup,1,electronics.phones,0.3336,LG,0.1036,782.84,0.7828157862179883,19,0.8260869565217391,sess_2788,0,0,0,1,0,0,0
526,prod_14,2024-11-24 07:53:44,purchase,3,electronics.accessories,0.1427,LG,0.1036,116.85,0.09619984329250689,7,0.30434782608695654,sess_323,0,0,0,1,0,0,0
156,prod_6,2024-11-24 19:20:16,page_view,1,electronics.laptops,0.1638,Sony,0.2041,227.55,0.21032826095921478,19,0.8260869565217391,sess_1081,0,0,0,1,0,0,0
272,prod_96,2024-11-24 07:27:22,add_to_cart,2,electronics.phones,0.3336,Samsung,0.1771,783.56,0.783558084869479,7,0.30434782608695654,sess_2157,0,0,0,1,0,0,0
273,prod_15,2024-11-24 18:42:12,login,1,electronics.laptops,0.1638,HP,0.0903,918.35,0.9225225782506494,18,0.782608695652174,sess_4747,0,0,0,1,0,0,0
473,prod_51,2024-11-24 22:35:30,signup,1,electronics.tablets,0.3599,Samsung,0.1771,630.02,0.6252628974390695,22,0.9565217391304348,sess_4068,0,0,0,1,0,0,0
348,prod_69,2024-11-24 17:41:39,login,1,electronics.accessories,0.1427,Samsung,0.1771,553.52,0.5463936657181738,17,0.7391304347826086,sess_3944,0,0,0,1,0,0,0
96,prod_87,2024-11-24 04:55:18,search,1,electronics.tablets,0.3599,Samsung,0.1771,900.72,0.9043465709926182,4,0.17391304347826086,sess_1752,0,0,0,1,0,0,0
383,prod_20,2024-11-24 16:20:15,login,1,electronics.phones,0.3336,Samsung,0.1771,159.9,0.14058311682955996,16,0.6956521739130435,sess_1976,0,0,0,1,0,0,0
528,prod_70,2024-11-24 03:03:33,search,1,electronics.tablets,0.3599,Samsung,0.1771,510.0,0.5015258361169531,3,0.13043478260869565,sess_1380,0,0,0,1,0,0,0
